,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-06-01 00:00:00,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333,42.56666666666667,42.16666666666666,33.26666666666667,19.01666666666667,14.583333333333334,11.466666666666669
2018-06-01 00:30:00,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333,42.56666666666667,42.16666666666666,33.26666666666667,19.01666666666667,14.583333333333334
2018-06-01 01:00:00,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333,42.56666666666667,42.16666666666666,33.26666666666667,19.01666666666667
2018-06-01 01:30:00,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333,42.56666666666667,42.16666666666666,33.26666666666667
2018-06-01 02:00:00,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333,42.56666666666667,42.16666666666666
2018-06-01 02:30:00,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333,42.56666666666667
2018-06-01 03:00:00,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333,44.88333333333333
2018-06-01 03:30:00,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55,43.38333333333333
2018-06-01 04:00:00,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667,42.55
2018-06-01 04:30:00,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667,40.71666666666667
2018-06-01 05:00:00,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35,47.31666666666667
2018-06-01 05:30:00,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332,52.35
2018-06-01 06:00:00,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6,53.73333333333332
2018-06-01 06:30:00,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667,59.6
2018-06-01 07:00:00,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6,62.21666666666667
2018-06-01 07:30:00,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336,51.6
2018-06-01 08:00:00,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333,38.083333333333336
2018-06-01 08:30:00,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334,46.28333333333333
2018-06-01 09:00:00,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333,69.18333333333334
2018-06-01 09:30:00,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667,78.23333333333333
2018-06-01 10:00:00,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666,80.01666666666667
2018-06-01 10:30:00,61.06666666666667,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664,94.31666666666666
2018-06-01 11:00:00,52.66666666666666,61.06666666666667,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667,93.46666666666664
2018-06-01 11:30:00,42.96666666666666,52.66666666666666,61.06666666666667,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6,89.41666666666667
2018-06-01 12:00:00,40.46666666666667,42.96666666666666,52.66666666666666,61.06666666666667,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05,93.6
2018-06-01 12:30:00,36.13333333333333,40.46666666666667,42.96666666666666,52.66666666666666,61.06666666666667,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336,94.05
2018-06-01 13:00:00,24.766666666666666,36.13333333333333,40.46666666666667,42.96666666666666,52.66666666666666,61.06666666666667,55.71666666666667,63.04999999999999,72.68333333333334,73.68333333333334,80.68333333333334,91.03333333333336
