,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-01 18:00:00,17.413694,16.20418,22.538797,23.876572,19.987135,24.172756,23.675564,30.391804,34.802593,42.325344,54.762165,63.89106
2018-09-01 18:30:00,42.007355,18.25649,17.215712,23.46304,24.89911,20.508297,25.11079,25.120144,31.789803,35.631706,42.879276,54.75236
2018-09-01 19:00:00,31.300028,43.38941,19.269884,17.798359,24.455935,25.740845,21.479687,26.394535,26.569504,32.615314,36.444294,43.32616
2018-09-01 19:30:00,38.50486,32.850147,44.701065,20.024258,18.34442,25.281258,26.821701,22.834122,27.534115,27.474907,33.53287,37.1744
2018-09-01 20:00:00,40.109238,39.91116,34.105885,46.541508,20.796446,18.820778,26.365948,27.972633,24.085941,28.401237,28.616623,34.40258
2018-09-01 20:30:00,36.02886,41.60456,41.200523,35.26686,49.0553,21.446259,19.797287,27.53194,28.903824,25.02816,29.585548,29.721466
2018-09-01 21:00:00,39.167038,37.38929,42.874523,42.76432,36.45087,51.06296,22.470867,21.193676,28.478619,29.735146,26.324547,30.67147
2018-09-01 21:30:00,26.181711,40.554398,38.548477,44.272705,44.684956,37.37929,52.53806,23.763996,22.516678,29.320866,30.868729,27.55177
2018-09-01 22:00:00,24.029081,27.548822,41.745094,39.5381,45.863735,46.22666,38.45636,52.745598,24.905926,23.495167,30.441639,31.910122
2018-09-01 22:30:00,42.69176,25.087412,28.709276,42.88934,40.52112,47.155197,47.50865,39.33141,52.43746,25.828045,24.825218,31.497822
2018-09-01 23:00:00,40.379314,44.114685,26.138826,29.186287,44.106113,41.3497,48.28967,48.034172,39.92967,52.72343,27.115833,26.117226
2018-09-01 23:30:00,28.012163,41.971756,45.38116,26.600632,29.416319,45.122623,42.266445,48.8811,48.12356,40.512783,53.0344,28.314278
2018-09-02 00:00:00,26.584448,29.335764,43.25188,46.86356,26.902643,29.652912,46.094387,43.123863,49.07044,48.50737,41.06424,53.184418
2018-09-02 00:30:00,30.08259,27.667185,30.453783,44.528545,48.698635,27.205334,30.3723,46.824055,43.70648,49.425163,48.828373,41.731007
2018-09-02 01:00:00,29.907415,31.246107,28.704992,31.240467,45.90151,50.18969,27.956459,31.691422,47.223156,44.181988,49.613644,49.12023
2018-09-02 01:30:00,43.015892,31.082838,32.327137,29.393055,31.887304,47.015404,51.367035,29.283298,32.945484,47.617176,44.534977,49.86595
2018-09-02 02:00:00,44.797768,44.45723,32.175156,33.112564,29.979921,32.41967,48.078766,51.829723,30.534332,33.722248,47.854843,44.977615
2018-09-02 02:30:00,33.884747,46.425297,45.72565,33.020523,33.854156,30.506233,33.276474,48.73559,51.864223,31.34011,34.579575,48.15869
2018-09-02 03:00:00,24.942781,35.34598,47.727966,47.250553,33.84098,34.501987,31.341515,34.367424,49.02996,52.161304,32.336708,35.45948
2018-09-02 03:30:00,21.600328,26.085863,36.522255,49.158714,49.099007,34.545307,35.36508,32.51539,35.292408,49.391056,52.366375,33.284645
2018-09-02 04:00:00,15.735381,22.613253,27.171473,37.324345,50.744247,50.602592,35.451157,36.432636,33.52162,35.963768,49.51716,52.50722
2018-09-02 04:30:00,10.271686,16.599543,23.673536,27.568848,37.993904,52.030605,51.793755,36.48843,37.295197,34.242123,36.66307,49.7738
2018-09-02 05:00:00,6.1831236,10.975478,17.653894,23.950363,27.748755,38.57482,53.12248,52.232838,37.30502,37.932953,35.074703,37.48181
2018-09-02 05:30:00,3.1328382,6.767005,12.00878,17.874203,24.051104,27.97134,39.39898,53.622227,52.22965,37.937767,38.62995,35.911087
2018-09-02 06:00:00,2.0193663,3.64437,7.765429,12.32555,17.986917,24.191837,28.686523,40.41155,53.702877,52.509514,38.618694,39.313076
2018-09-02 06:30:00,1.7065,2.5154638,4.619822,8.226814,12.63557,18.118675,24.903114,30.043701,41.22054,53.945797,52.63584,39.30841
2018-09-02 07:00:00,2.0328093,2.2008963,3.479479,5.180611,8.757766,12.90379,18.906605,26.34283,31.341042,41.775375,53.868866,52.763874
2018-09-02 07:30:00,11.932681,2.5394888,3.1603415,4.1882863,5.821517,9.19156,13.834712,20.458496,27.796024,32.139923,42.19973,53.941456
2018-09-02 08:00:00,7.8838224,12.712493,3.497286,3.938805,4.9942007,6.34977,10.2635565,15.427807,22.07677,28.673649,33.047626,42.746338
2018-09-02 08:30:00,6.72301,8.531348,13.741079,4.340424,4.8178625,5.659783,7.515548,11.869305,17.080063,23.087456,29.767696,33.953915
2018-09-02 09:00:00,7.5029325,7.321868,9.49552,15.142483,5.289336,5.544686,6.914291,9.151554,13.48814,18.199669,24.470394,30.822723
2018-09-02 09:30:00,8.425067,8.118651,8.28377,10.599056,16.846186,6.073769,6.8368144,8.524944,10.77832,14.691123,19.849743,25.771984
2018-09-02 10:00:00,8.914371,9.073302,9.088526,9.219856,11.810435,18.213581,7.391113,8.43198,10.076313,12.054969,16.506363,21.371784
