,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-12-01 00:00:00,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667,145.54999999999998,144.86666666666667,153.86666666666665,146.46666666666667,147.73333333333332,134.95000000000002
2018-12-01 00:30:00,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667,145.54999999999998,144.86666666666667,153.86666666666665,146.46666666666667,147.73333333333332
2018-12-01 01:00:00,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667,145.54999999999998,144.86666666666667,153.86666666666665,146.46666666666667
2018-12-01 01:30:00,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667,145.54999999999998,144.86666666666667,153.86666666666665
2018-12-01 02:00:00,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667,145.54999999999998,144.86666666666667
2018-12-01 02:30:00,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667,145.54999999999998
2018-12-01 03:00:00,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668,147.71666666666667
2018-12-01 03:30:00,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85,158.51666666666668
2018-12-01 04:00:00,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666,159.85
2018-12-01 04:30:00,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668,157.41666666666666
2018-12-01 05:00:00,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667,154.76666666666668
2018-12-01 05:30:00,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667,141.86666666666667
2018-12-01 06:00:00,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333,140.71666666666667
2018-12-01 06:30:00,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335,149.28333333333333
2018-12-01 07:00:00,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333,146.63333333333335
2018-12-01 07:30:00,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667,135.28333333333333
2018-12-01 08:00:00,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667,106.11666666666667
2018-12-01 08:30:00,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999,84.51666666666667
2018-12-01 09:00:00,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664,89.69999999999999
2018-12-01 09:30:00,65.64999999999999,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666,92.76666666666664
2018-12-01 10:00:00,57.91666666666666,65.64999999999999,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666,84.36666666666666
2018-12-01 10:30:00,69.96666666666665,57.91666666666666,65.64999999999999,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8,79.56666666666666
2018-12-01 11:00:00,61.98333333333334,69.96666666666665,57.91666666666666,65.64999999999999,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667,69.8
2018-12-01 11:30:00,81.14999999999999,61.98333333333334,69.96666666666665,57.91666666666666,65.64999999999999,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333,54.36666666666667
2018-12-01 12:00:00,85.96666666666665,81.14999999999999,61.98333333333334,69.96666666666665,57.91666666666666,65.64999999999999,62.7,60.13333333333333,56.56666666666667,46.38333333333333,44.36666666666667,47.38333333333333
