,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-03-01 00:00:00,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851,70.53699999999999,71.23100000000001,72.22266666666667,83.99533333333333,107.696,115.15766666666669
2018-03-01 00:30:00,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851,70.53699999999999,71.23100000000001,72.22266666666667,83.99533333333333,107.696
2018-03-01 01:00:00,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851,70.53699999999999,71.23100000000001,72.22266666666667,83.99533333333333
2018-03-01 01:30:00,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851,70.53699999999999,71.23100000000001,72.22266666666667
2018-03-01 02:00:00,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851,70.53699999999999,71.23100000000001
2018-03-01 02:30:00,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851,70.53699999999999
2018-03-01 03:00:00,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333,61.851
2018-03-01 03:30:00,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666,58.72483333333333
2018-03-01 04:00:00,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336,42.23216666666666
2018-03-01 04:30:00,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862,49.089333333333336
2018-03-01 05:00:00,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665,39.862
2018-03-01 05:30:00,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333,34.010666666666665
2018-03-01 06:00:00,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292,25.19883333333333
2018-03-01 06:30:00,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666,29.292
2018-03-01 07:00:00,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333,41.643166666666666
2018-03-01 07:30:00,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665,46.22433333333333
2018-03-01 08:00:00,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365,48.239666666666665
2018-03-01 08:30:00,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336,35.7365
2018-03-01 09:00:00,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334,26.561833333333336
2018-03-01 09:30:00,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005,45.46183333333334
2018-03-01 10:00:00,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665,60.995000000000005
2018-03-01 10:30:00,4.137833333333333,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334,33.928666666666665
2018-03-01 11:00:00,7.791833333333334,4.137833333333333,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334,34.529333333333334
2018-03-01 11:30:00,10.4375,7.791833333333334,4.137833333333333,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295,50.93783333333334
2018-03-01 12:00:00,8.4965,10.4375,7.791833333333334,4.137833333333333,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662,37.3295
2018-03-01 12:30:00,11.4145,8.4965,10.4375,7.791833333333334,4.137833333333333,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334,27.243666666666662
2018-03-01 13:00:00,13.757333333333335,11.4145,8.4965,10.4375,7.791833333333334,4.137833333333333,8.9625,9.223333333333334,14.09383333333333,16.023000000000003,22.524833333333333,39.63033333333334
