,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-03-01 17:30:00,72.57988,57.21091,56.126873,51.341446,49.253536,39.843872,34.135643,34.262848,29.032927,34.528786,34.182846,34.55312
2018-03-01 18:00:00,64.381645,70.599205,55.249702,55.07329,50.162758,48.60174,40.569477,34.92711,34.819427,29.715637,34.72568,34.45033
2018-03-01 18:30:00,64.426575,62.500874,68.503914,53.990295,53.50971,48.89794,47.781693,40.806538,35.38384,35.170532,30.277298,34.91442
2018-03-01 19:00:00,52.875908,62.31412,60.058697,66.875206,52.13651,51.873703,47.809845,46.326317,40.749966,35.612957,35.394733,30.971392
2018-03-01 19:30:00,53.23188,50.707344,59.6658,58.405193,64.85101,50.386074,50.351166,46.36631,44.93817,40.498886,35.726837,35.585926
2018-03-01 20:00:00,56.739468,50.590553,47.72801,57.834194,55.91658,62.734318,49.060356,48.512066,44.985847,43.996933,40.154835,35.878525
2018-03-01 20:30:00,44.779118,54.616318,47.37237,45.83791,55.349957,53.575325,60.684196,47.591217,46.878624,43.921257,43.002117,39.690273
2018-03-01 21:00:00,44.91006,42.885353,51.923634,45.152527,43.32617,53.119873,51.87478,58.417694,46.189766,45.670246,42.824753,41.920635
2018-03-01 21:30:00,32.090446,43.4595,40.202564,50.01619,42.934254,41.36645,51.40885,50.298603,56.47802,44.93755,44.479687,41.76116
2018-03-01 22:00:00,31.612852,30.934637,41.355328,38.474728,47.97713,41.259224,40.1356,49.652508,48.83045,54.840813,43.731625,43.285244
2018-03-01 22:30:00,28.65771,30.637213,29.168097,39.92934,36.451237,46.316113,39.98636,38.817608,48.0244,47.35168,53.15281,42.620213
2018-03-01 23:00:00,30.809315,28.342077,29.20357,28.057915,38.273605,35.01234,45.109814,38.21386,37.48445,46.493107,45.9412,51.216217
2018-03-01 23:30:00,27.972313,30.75263,27.574532,28.285025,26.850407,37.17201,34.293587,43.558773,36.541588,36.24451,45.124493,44.68424
2018-03-02 00:00:00,28.691236,28.47814,30.280087,27.182215,27.52033,26.305283,36.633854,33.33838,42.04269,35.286053,35.356667,43.91504
2018-03-02 00:30:00,34.513252,29.401365,28.484495,30.018923,26.905315,27.316229,26.28109,35.81361,32.30865,40.743694,34.47379,35.00625
2018-03-02 01:00:00,36.1553,35.249817,29.613213,28.674454,30.020716,27.040537,27.412416,25.903288,34.924126,31.38153,39.69066,34.161198
2018-03-02 01:30:00,34.781277,36.780666,35.42353,29.925436,28.980658,30.339514,27.487312,26.997904,25.593374,34.041714,30.794445,38.912487
2018-03-02 02:00:00,30.947626,35.366848,36.759476,35.560814,30.392586,29.496967,30.869724,27.495848,26.686369,25.357878,33.418648,30.85512
2018-03-02 02:30:00,58.882484,31.492277,35.262188,36.751938,35.93359,31.043764,30.306355,30.885897,27.482986,26.59012,25.548962,33.24595
2018-03-02 03:00:00,28.41321,58.045532,31.3904,35.247047,36.866447,36.479992,31.922127,30.74502,30.825779,27.63703,26.89197,26.368832
2018-03-02 03:30:00,28.675991,28.54658,56.945553,31.454811,35.217678,37.182663,37.241596,32.41259,30.992699,30.926258,28.066574,27.684883
2018-03-02 04:00:00,22.186392,28.711468,27.81137,56.060295,31.475594,35.42617,37.83204,37.54667,32.67698,31.273787,31.203514,28.90331
2018-03-02 04:30:00,32.183754,22.241734,28.192314,27.55072,55.284435,31.760735,36.075695,38.10927,37.578117,32.93486,31.605766,31.733803
2018-03-02 05:00:00,50.463413,31.939005,22.019869,28.011992,26.8991,54.487076,32.49404,36.435047,38.120018,37.489162,33.191887,32.20234
