,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-06-01 17:30:00,0.6897304,3.3052475,5.6218534,8.525767,11.417447,14.119678,16.896423,19.734438,19.43685,20.170267,21.859035,26.602612
2018-06-01 18:00:00,2.9349163,2.3636277,6.1544766,7.0816607,12.178884,14.852256,16.599495,20.055498,19.707949,20.20064,21.370193,25.731419
2018-06-01 18:30:00,4.6280465,4.486125,5.16837,7.585605,10.792508,15.594424,17.351067,19.750113,20.020761,20.445017,21.37703,25.249184
2018-06-01 19:00:00,4.2692895,6.2152433,7.2833905,6.6922946,11.297643,14.234294,18.073315,20.456308,19.67922,20.73247,21.59151,25.242527
2018-06-01 19:30:00,3.4536312,5.9149046,8.9389,8.641147,10.433232,14.732406,16.704433,21.182108,20.444551,20.378668,21.853065,25.42804
2018-06-01 20:00:00,4.2002892,5.0948286,8.618946,10.306163,12.274533,13.940066,17.258957,19.913683,21.200304,21.112757,21.479816,25.661583
2018-06-01 20:30:00,6.9853997,5.722087,7.843922,9.91225,13.835057,15.692485,16.424232,20.379095,19.848478,21.900393,22.214302,25.308525
2018-06-01 21:00:00,3.6406353,8.401195,8.437199,9.168681,13.431092,17.193575,18.25362,19.57223,20.390844,20.582273,23.010666,25.95425
2018-06-01 21:30:00,4.77447,5.249362,11.022045,9.747233,12.742673,16.752386,19.669437,21.413298,19.514357,21.044905,21.691677,26.72369
2018-06-01 22:00:00,1.4698589,6.2350264,7.834294,12.1938505,13.278272,16.09675,19.218632,22.795412,21.51206,20.252687,22.152668,25.560596
2018-06-01 22:30:00,1.436877,3.050197,8.952457,9.055957,15.560571,16.667582,18.579159,22.43334,22.903296,22.215448,21.379894,25.888252
2018-06-01 23:00:00,0.21986648,2.9010117,5.7058835,10.100268,12.528897,18.877096,19.189648,21.729128,22.50966,23.63439,23.369339,25.2043
2018-06-01 23:30:00,3.1360958,1.7809327,5.6498227,7.11552,13.591023,15.906486,21.420303,22.303,21.790106,23.244616,24.762096,27.067951
2018-06-02 00:00:00,12.430858,4.6004057,4.5428815,6.889354,10.734426,16.9312,18.382393,24.586935,22.446955,22.46459,24.357964,28.405197
2018-06-02 00:30:00,16.823359,13.84397,7.3649716,5.990436,10.542165,14.262736,19.529915,21.74531,24.86968,23.14527,23.559753,28.092972
2018-06-02 01:00:00,10.670436,18.41349,16.5205,8.66994,9.725858,14.040591,16.755432,22.71433,21.81909,25.626562,24.284767,27.260529
2018-06-02 01:30:00,10.268695,12.403209,20.88969,17.637737,12.277753,13.300136,16.69756,19.990213,22.937864,22.677683,26.809277,27.899181
2018-06-02 02:00:00,14.528178,11.699069,14.794254,21.813114,20.836535,15.724109,15.867715,20.020945,20.001665,23.603533,23.851921,30.344597
2018-06-02 02:30:00,21.231253,15.595862,14.221924,15.6757,24.725004,23.958967,18.337421,19.112883,20.144331,20.83475,24.759323,27.723114
2018-06-02 03:00:00,21.198744,22.320137,17.880684,15.202674,18.742674,27.64704,26.47646,21.548597,19.111116,20.919271,22.017159,28.36612
2018-06-02 03:30:00,11.65446,22.481441,24.485252,18.750526,18.403696,21.787012,29.965836,29.518015,21.704588,19.91842,22.149693,25.861904
2018-06-02 04:00:00,8.169238,13.069201,24.521782,24.959488,21.672842,21.59815,24.07423,33.112915,29.961199,22.455751,21.121395,25.989208
2018-06-02 04:30:00,15.485389,9.206286,15.10054,24.923927,27.540407,24.897432,24.066208,27.363054,33.54814,30.615446,23.661888,25.000946
2018-06-02 05:00:00,14.334201,16.118454,11.471188,15.703124,27.443975,30.477201,27.427765,27.013151,27.556608,34.25988,31.728622,27.367165
2018-06-02 05:30:00,12.753871,15.327262,18.28603,12.2502165,18.555967,30.342993,32.988358,30.467516,27.35446,28.29273,35.264477,34.97731
2018-06-02 06:00:00,11.851535,13.906627,17.315388,18.93853,15.380265,21.73485,32.692368,36.30516,31.103556,27.881826,29.283657,38.523888
2018-06-02 06:30:00,18.679476,13.020148,16.113644,17.804237,21.748514,18.806627,24.106522,36.033047,37.129856,31.886057,28.908909,32.879807
2018-06-02 07:00:00,24.826075,19.664352,15.280609,16.557152,20.489275,25.064318,21.476944,27.578653,36.711536,37.99947,33.117027,32.167896
2018-06-02 07:30:00,22.025583,25.995975,21.8793,16.079147,19.404486,23.667166,27.82658,24.71544,27.93822,37.59016,39.21225,36.259502
2018-06-02 08:00:00,27.657953,23.336666,28.089195,22.455826,19.061602,22.487013,26.244484,30.97186,25.220945,28.882418,38.69489,42.353344
2018-06-02 08:30:00,14.302886,28.998539,25.257263,28.50867,25.173254,22.301638,25.108162,29.911139,31.897009,26.013948,30.045128,41.924133
2018-06-02 09:00:00,16.593786,15.552215,31.077217,25.584843,30.960863,28.232878,24.829124,28.651934,30.617456,32.790676,27.316662,33.706585
2018-06-02 09:30:00,17.011255,17.282673,17.158894,31.577518,28.036043,33.815857,30.816505,28.018438,29.277922,31.820547,34.23888,30.780735
2018-06-02 10:00:00,13.491523,17.63918,19.298805,17.721981,34.160557,30.941168,36.209965,33.99266,28.542223,30.189276,33.258385,37.30866
2018-06-02 10:30:00,15.3506,14.342845,19.418259,19.651123,20.314531,37.109673,33.220013,39.460793,34.806202,29.351267,31.478168,36.86169
2018-06-02 11:00:00,21.224688,16.191425,16.244041,20.004345,22.379068,23.602198,39.370564,36.562363,40.28088,35.6026,30.575474,35.02136
2018-06-02 11:30:00,38.242287,22.144382,18.300766,16.517311,22.593302,25.589884,25.821136,42.165035,37.206665,41.11168,36.84764,33.929028
2018-06-02 12:00:00,18.862173,39.670616,24.201172,18.713078,19.149477,25.928991,28.324799,29.352625,42.77209,38.108612,42.222076,39.93306
2018-06-02 12:30:00,19.193438,20.446098,41.95393,24.690159,21.449759,22.304155,28.492214,31.50212,29.762014,43.27866,39.17898,45.260185
2018-06-02 13:00:00,25.149008,20.32867,21.930016,42.275017,27.251772,24.593485,24.965126,31.779264,32.38448,30.979868,44.09295,42.422928
2018-06-02 13:30:00,43.693966,25.856976,22.404106,22.211136,44.56701,30.284441,27.288189,28.703005,32.64095,33.154324,32.255264,46.878548
2018-06-02 14:00:00,22.910086,44.91575,27.607925,22.905987,24.532232,47.16832,32.81272,30.647017,29.4895,33.7717,34.504013,35.966267
2018-06-02 14:30:00,14.569972,24.442669,46.93351,28.49973,25.789217,27.59175,49.459316,36.026882,31.480211,30.667265,35.26957,37.61946
