,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-03-27 08:00:00,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27 08:30:00,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27 09:00:00,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27 09:30:00,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27 10:00:00,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0,0.0,0.0
2018-03-27 10:30:00,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0,0.0
2018-03-27 11:00:00,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0,0.0
2018-03-27 11:30:00,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0,0.0
2018-03-27 12:00:00,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666,0.0
2018-03-27 12:30:00,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332,-0.0166666666666666
2018-03-27 13:00:00,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666,6.783333333333332
2018-03-27 13:30:00,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334,15.516666666666666
2018-03-27 14:00:00,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664,11.733333333333334
2018-03-27 14:30:00,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666,23.866666666666664
2018-03-27 15:00:00,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666,17.016666666666666
2018-03-27 15:30:00,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666,17.316666666666666
2018-03-27 16:00:00,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668,21.516666666666666
2018-03-27 16:30:00,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333,20.166666666666668
2018-03-27 17:00:00,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5,26.08333333333333
2018-03-27 17:30:00,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3,30.5
2018-03-27 18:00:00,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334,24.3
2018-03-27 18:30:00,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334,18.433333333333334
2018-03-27 19:00:00,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0,14.583333333333334
2018-03-27 19:30:00,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1,14.0
2018-03-27 20:00:00,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663,22.1
2018-03-27 20:30:00,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05,21.816666666666663
2018-03-27 21:00:00,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663,23.05
