,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-06-01 00:00:00,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333,1.75,4.866666666666666,3.9,-0.0333333333333333,-0.2833333333333334,-0.2666666666666666
2018-06-01 00:30:00,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333,1.75,4.866666666666666,3.9,-0.0333333333333333,-0.2833333333333334
2018-06-01 01:00:00,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333,1.75,4.866666666666666,3.9,-0.0333333333333333
2018-06-01 01:30:00,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333,1.75,4.866666666666666,3.9
2018-06-01 02:00:00,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333,1.75,4.866666666666666
2018-06-01 02:30:00,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333,1.75
2018-06-01 03:00:00,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666,1.933333333333333
2018-06-01 03:30:00,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333,1.7166666666666666
2018-06-01 04:00:00,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334,4.483333333333333
2018-06-01 04:30:00,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669,8.583333333333334
2018-06-01 05:00:00,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668,9.966666666666669
2018-06-01 05:30:00,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333,12.816666666666668
2018-06-01 06:00:00,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333,9.383333333333333
2018-06-01 06:30:00,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667,8.483333333333333
2018-06-01 07:00:00,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334,6.616666666666667
2018-06-01 07:30:00,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666,4.383333333333334
2018-06-01 08:00:00,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666,1.5166666666666666
2018-06-01 08:30:00,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333,0.3166666666666666
2018-06-01 09:00:00,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333,-0.3333333333333333
2018-06-01 09:30:00,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666,-0.0333333333333333
2018-06-01 10:00:00,10.25,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3,1.7666666666666666
2018-06-01 10:30:00,4.983333333333333,10.25,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0,0.3
2018-06-01 11:00:00,0.25,4.983333333333333,10.25,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666,1.0
2018-06-01 11:30:00,-0.2333333333333333,0.25,4.983333333333333,10.25,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666,0.2166666666666666
2018-06-01 12:00:00,-0.3166666666666667,-0.2333333333333333,0.25,4.983333333333333,10.25,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335,0.1166666666666666
2018-06-01 12:30:00,-0.35,-0.3166666666666667,-0.2333333333333333,0.25,4.983333333333333,10.25,6.833333333333333,6.25,5.95,1.55,1.2333333333333332,1.1333333333333335
