,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-12-01 17:30:00,90.12969,84.98472,81.502815,78.58823,72.48129,62.688046,53.550713,64.187904,79.782616,77.91389,69.29189,77.74309
2018-12-01 18:00:00,91.318985,85.87294,81.19142,77.254616,75.021126,69.93102,61.888657,51.959183,63.48781,78.012856,75.162796,64.85485
2018-12-01 18:30:00,95.727974,86.897385,81.62554,76.930046,74.423355,70.54729,67.49781,60.4935,49.48083,59.678753,73.8774,70.51091
2018-12-01 19:00:00,107.11963,90.702515,82.693275,77.06169,75.11553,71.68185,67.204544,66.44913,58.52213,47.25743,54.09328,68.69712
2018-12-01 19:30:00,102.93972,100.65296,86.05225,78.62124,75.87125,74.06232,70.16958,64.330894,64.692986,57.244236,44.80059,49.84748
2018-12-01 20:00:00,51.792873,97.71959,94.85238,81.69558,78.02769,75.056816,73.15888,68.17665,60.96905,61.310783,55.06162,41.69815
2018-12-01 20:30:00,46.613834,61.134163,93.321594,89.67077,80.89024,77.04752,74.29811,70.69948,65.41136,59.05853,56.04264,51.308914
2018-12-01 21:00:00,118.40153,60.661747,72.536766,88.9828,88.306046,79.63149,76.300156,72.456345,67.77617,64.46091,57.926533,52.00654
2018-12-01 21:30:00,62.339832,113.93296,71.68824,76.21397,87.9218,86.316,78.58722,74.89256,69.79131,66.74898,64.00236,55.463688
2018-12-01 22:00:00,105.563034,63.671146,106.714676,74.248924,77.01724,85.88423,84.44599,76.70333,72.4424,68.89626,65.93069,62.3453
2018-12-01 22:30:00,125.558304,99.463715,62.96095,101.565544,73.136024,74.39493,84.29759,81.19822,73.983734,71.120094,67.43562,64.08614
2018-12-01 23:00:00,111.36682,119.796646,93.89972,67.641266,100.357414,74.311554,76.5402,81.82186,77.65845,72.72702,68.88525,64.6508
2018-12-01 23:30:00,99.13855,105.613014,112.54949,90.51697,70.204895,100.46831,78.05942,78.738365,78.54271,76.63401,70.9279,65.84634
2018-12-02 00:00:00,86.15879,97.40569,102.03108,104.38076,87.17211,70.78431,103.24894,81.763756,79.30678,77.81557,76.22051,68.180885
2018-12-02 00:30:00,76.7991,87.27731,96.940315,99.27364,100.890305,83.1115,70.21376,103.63645,83.028366,78.78878,77.564415,74.124504
2018-12-02 01:00:00,122.31209,79.34557,87.90157,94.35467,99.21055,103.19642,80.41606,75.18051,107.010956,81.86139,78.14034,75.639534
2018-12-02 01:30:00,97.63108,115.2462,80.53742,85.12927,93.41944,97.39331,104.380424,77.25258,73.82676,104.60384,80.158035,76.68289
2018-12-02 02:00:00,109.75298,94.211494,108.667404,76.89835,81.81701,90.93412,96.45033,106.36485,75.37935,67.29518,102.62255,77.979034
2018-12-02 02:30:00,116.1826,104.65168,91.6979,102.87824,72.648766,79.57053,89.85304,94.463066,106.63063,73.49017,59.485897,97.655106
2018-12-02 03:00:00,106.56281,111.713,101.60866,91.03842,101.06193,70.6417,80.74748,88.08011,91.83146,107.38723,73.86536,55.257263
2018-12-02 03:30:00,93.10248,105.33325,106.91175,98.12287,91.84373,98.38919,73.53109,83.4266,86.50161,91.11718,104.73886,73.03068
2018-12-02 04:00:00,108.917496,93.5841,104.09063,101.24539,97.56746,91.00845,98.029015,78.73946,84.37056,87.37028,91.96558,102.16465
2018-12-02 04:30:00,119.6459,105.83669,93.98452,100.4765,97.69452,95.74159,91.28232,97.324104,79.96966,82.79289,88.31945,91.54885
2018-12-02 05:00:00,112.8357,114.752846,102.32277,91.52999,96.45102,95.20464,94.87964,93.578285,96.629364,77.131065,79.137856,86.882935
2018-12-02 05:30:00,115.61161,108.76876,110.13268,97.20558,88.58176,91.911316,93.65282,91.38138,92.82909,94.065,71.48417,74.5835
2018-12-02 06:00:00,111.0009,112.72999,106.38021,104.79463,93.13286,85.21696,90.45963,92.0398,88.0434,90.28515,90.64111,65.50403
2018-12-02 06:30:00,98.714645,110.22444,110.67649,104.75945,101.243324,89.504166,84.885506,91.47324,90.86268,88.54051,87.36629,86.44788
2018-12-02 07:00:00,105.32581,100.629745,109.38392,107.032005,104.56028,97.17292,89.16425,86.83844,91.09969,91.71322,91.41674,85.00524
2018-12-02 07:30:00,100.16718,104.157364,101.87978,105.37599,104.55355,101.47983,95.54314,89.902916,87.03703,88.816536,92.45272,91.869576
2018-12-02 08:00:00,89.62761,98.43801,102.46708,98.686905,100.05608,99.825356,99.5479,95.22424,89.81738,84.94509,85.046814,89.415825
2018-12-02 08:30:00,90.74778,87.81893,96.40837,97.97044,92.63487,94.45429,96.35408,98.72371,93.491806,87.76204,80.55486,80.741615
2018-12-02 09:00:00,93.37834,88.13581,86.22849,92.44598,93.00135,87.55454,92.3168,93.085625,97.46503,91.14725,84.73825,76.199905
2018-12-02 09:30:00,103.131096,90.20998,85.27857,84.13628,89.20508,88.96219,87.12105,92.68355,90.9544,95.83869,88.67226,80.32621
2018-12-02 10:00:00,94.87749,97.45031,86.88214,81.39772,83.75721,86.08644,88.91751,90.37491,92.72174,91.12823,94.46522,84.71034
2018-12-02 10:30:00,92.99794,90.63718,92.64897,82.806435,80.16575,82.47476,86.250885,91.065254,91.46777,90.91067,92.164764,92.3017
2018-12-02 11:00:00,92.097,89.213135,87.0007,88.95453,81.80779,78.93479,82.83324,88.63399,91.498985,88.171295,87.92647,90.10311
2018-12-02 11:30:00,92.17823,89.06853,85.85493,83.35922,88.883766,80.43224,79.40866,84.68318,88.57756,88.76263,82.22072,83.704895
2018-12-02 12:00:00,87.43927,88.83954,85.79572,82.12197,82.733086,87.72522,80.890976,79.992065,84.33525,86.08896,84.200356,76.99086
2018-12-02 12:30:00,67.47204,84.14239,85.603714,81.525635,81.356895,81.2595,87.029854,81.92611,79.12441,82.44064,81.51963,79.24019
2018-12-02 13:00:00,82.54991,66.882904,80.972015,82.13035,80.159996,80.07871,80.30491,86.04665,81.0157,77.89986,78.247025,76.65938
2018-12-02 13:30:00,92.965294,79.73891,65.81262,77.72685,81.74679,78.8088,79.39663,78.972244,84.22621,79.42572,75.15611,74.144424
2018-12-02 14:00:00,87.78543,88.03411,76.230286,63.47299,77.66012,80.740845,79.02864,77.92134,76.321335,82.62816,75.93648,71.26945
2018-12-02 14:30:00,87.87468,83.52524,83.30949,72.4972,63.770855,76.99219,81.044075,79.34937,75.672585,75.25017,79.8672,71.6657
2018-12-02 15:00:00,94.30889,83.77905,80.46389,79.12496,72.48621,63.939888,76.995926,81.81847,78.190994,74.81582,73.80411,76.73529
2018-12-02 15:30:00,92.075226,89.49859,80.11334,78.6645,79.03815,72.85234,64.68552,77.14486,80.791466,77.20731,73.38831,71.36554
2018-12-02 16:00:00,31.211811,87.59762,84.71513,75.97039,78.26892,78.19088,73.83981,65.63423,75.553665,79.21317,74.76821,70.76773
2018-12-02 16:30:00,14.520662,44.45849,83.4696,79.80608,74.18222,77.31076,77.62714,73.85049,63.93185,74.08503,75.67676,70.94828
2018-12-02 17:00:00,14.766167,42.768368,61.237297,79.54618,78.39404,73.22565,76.78554,76.874664,72.81695,62.49394,70.89268,71.66994
2018-12-02 17:30:00,60.274296,38.05795,63.878452,67.907394,78.996185,77.391785,72.36883,76.9988,74.80142,71.51145,59.220814,67.23317
2018-12-02 18:00:00,47.846523,61.832577,46.12482,70.22223,70.00193,77.9357,76.47136,69.9644,75.52946,73.1689,69.0583,55.254223
2018-12-02 18:30:00,23.871847,49.833874,64.607574,46.8734,75.53913,67.567795,77.09638,74.334694,67.1125,73.09878,70.05801,65.15668
2018-12-02 19:00:00,30.00372,24.865953,49.669834,68.571594,52.577686,82.06074,72.08713,75.72449,71.61712,66.00876,69.505806,66.48013
2018-12-02 19:30:00,-8.078012,34.99998,26.87131,50.819855,73.8935,65.81069,91.35434,75.66327,73.155624,70.7775,65.063866,67.006165
2018-12-02 20:00:00,-7.0784326,-5.0964804,38.679073,27.533604,54.67805,77.66459,73.50428,95.090355,76.88389,71.80953,69.59358,63.15371
2018-12-02 20:30:00,3.5336206,-2.7149346,-1.3404318,39.639378,28.069357,57.76878,80.582726,76.159065,97.41852,76.80556,69.641594,66.925804
2018-12-02 21:00:00,91.934525,6.020261,0.8508982,0.5038928,39.33959,28.793728,59.394127,85.39859,77.61519,101.01226,78.36966,66.75293
2018-12-02 21:30:00,73.59052,91.17459,8.590529,2.571283,1.7643524,41.978146,29.66064,61.980175,88.98703,80.20371,105.09467,77.760956
2018-12-02 22:00:00,73.16157,73.98438,85.22974,10.705744,5.21755,3.8425605,44.229633,32.15604,63.519566,87.97332,80.63691,106.980446
2018-12-02 22:30:00,86.44237,71.963776,72.32026,84.14417,14.184282,9.322476,5.7424526,46.46413,32.878845,66.991066,82.74644,79.828026
2018-12-02 23:00:00,63.90649,85.74509,71.38595,70.955956,85.93277,17.810253,11.89908,8.667821,46.785187,33.785404,69.284004,79.44153
2018-12-02 23:30:00,67.96198,61.94896,80.80237,71.30936,71.69319,88.194305,20.27193,14.539504,10.31331,47.133617,33.201588,66.68982
