,MERCER01
2018-08-04,107.58929513888889
2018-08-05,100.89570486111113
2018-08-06,84.64321180555555
2018-08-07,89.68904166666665
2018-08-08,74.02698958333333
2018-08-09,61.625659722222224
2018-08-10,72.15830208333334
2018-08-11,42.622892361111106
2018-08-12,74.48211805555555
2018-08-13,81.48792361111111
2018-08-14,91.89967361111111
2018-08-15,107.15768055555556
2018-08-16,60.841760416666666
2018-08-17,82.27043402777777
2018-08-18,96.79555902777777
2018-08-19,77.95574652777778
2018-08-20,68.80403472222223
2018-08-21,46.789107638888886
2018-08-22,4.024256944444445
2018-08-23,24.203805555555558
2018-08-24,6.987020833333333
2018-08-25,1.5510208333333335
2018-08-26,23.20108680555556
2018-08-27,15.025875
2018-08-28,4.069677083333334
2018-08-29,15.16996875
2018-08-30,85.99602083333333
2018-08-31,65.60827777777779
2018-09-01,52.83263541666667
2018-09-02,6.080899305555556
2018-09-03,11.656788194444445
2018-09-04,20.811965277777777
2018-09-05,68.85210416666666
2018-09-06,86.63411111111111
2018-09-07,22.070121527777776
2018-09-08,28.80599652777778
2018-09-09,76.83522569444445
2018-09-10,16.321562500000002
2018-09-11,102.01475347222221
2018-09-12,72.3022951388889
2018-09-13,41.135524305555556
2018-09-14,105.55301388888888
2018-09-15,84.886
2018-09-16,38.32416666666666
2018-09-17,77.39161805555555
2018-09-18,90.49155902777778
2018-09-19,42.027684027777774
2018-09-20,23.895340277777777
2018-09-21,17.0875625
2018-09-22,18.22648263888889
2018-09-23,23.665756944444443
2018-09-24,27.215802083333333
2018-09-25,13.985666666666667
2018-09-26,21.695288194444444
2018-09-27,69.97743402777778
2018-09-28,40.04773958333333
2018-09-29,31.24072222222222
2018-09-30,7.281079861111112
2018-10-01,32.712041666666664
2018-10-02,54.709965277777776
2018-10-03,23.16168402777778
2018-10-04,23.890864583333336
2018-10-05,36.881166666666665
2018-10-06,22.91876736111111
2018-10-07,23.12251736111111
2018-10-08,25.146416666666667
2018-10-09,31.856857638888886
2018-10-10,92.50106944444445
2018-10-11,40.81405208333334
2018-10-12,23.171565972222222
2018-10-13,44.82752083333333
2018-10-14,73.08312847222223
2018-10-15,91.99710763888889
2018-10-16,63.68224652777778
2018-10-17,34.48320486111111
2018-10-18,23.645361111111114
2018-10-19,57.64488194444445
2018-10-20,37.7600625
2018-10-21,7.574534722222222
2018-10-22,67.54476736111111
2018-10-23,24.067934027777778
2018-10-24,17.24067361111111
2018-10-25,12.365479166666667
2018-10-26,10.484350694444444
2018-10-27,47.87748958333333
2018-10-28,20.867527777777777
2018-10-29,23.70838888888889
2018-10-30,15.948326388888889
2018-10-31,12.343722222222224
2018-11-01,53.41425347222222
2018-11-02,94.48828125
2018-11-03,59.743086805555556
2018-11-04,10.959704861111112
2018-11-05,51.553434027777776
2018-11-06,29.46443402777778
2018-11-07,44.39191666666667
2018-11-08,29.77065277777778
2018-11-09,20.961368055555557
2018-11-10,11.563083333333333
2018-11-11,18.44171875
2018-11-12,48.744236111111114
2018-11-13,54.18634027777778
2018-11-14,9.481746527777778
2018-11-15,21.14695138888889
2018-11-16,17.370166666666666
2018-11-17,40.195812499999995
2018-11-18,33.61273958333333
2018-11-19,53.57318055555555
2018-11-20,56.247569444444444
2018-11-21,32.45194444444444
2018-11-22,46.43606944444445
2018-11-23,103.628375
2018-11-24,35.78849652777778
2018-11-25,20.575354166666667
2018-11-26,7.65896875
2018-11-27,16.975680555555556
2018-11-28,35.7535625
2018-11-29,7.3906319444444435
2018-11-30,12.170864583333334
2018-12-01,66.59336458333333
2018-12-02,89.62232986111111
2018-12-03,100.16800347222222
2018-12-04,18.603527777777778
2018-12-05,26.296256944444448
2018-12-06,48.09125347222223
2018-12-07,80.72126388888888
2018-12-08,15.212909722222223
2018-12-09,16.86443402777778
2018-12-10,13.120347222222222
2018-12-11,23.031583333333334
2018-12-12,50.409739583333334
2018-12-13,21.45311458333333
2018-12-14,17.1269375
2018-12-15,19.3755625
2018-12-16,12.500951388888888
2018-12-17,9.127854166666667
2018-12-18,13.477638888888889
2018-12-19,6.635913194444445
2018-12-20,29.51579861111111
2018-12-21,36.088156250000004
2018-12-22,17.021399305555555
2018-12-23,6.90789236111111
2018-12-24,40.045260416666665
2018-12-25,13.03914236111111
2018-12-26,22.3671875
2018-12-27,27.70229513888889
2018-12-28,39.13842013888889
2018-12-29,20.77065625
2018-12-30,29.04980902777778
2018-12-31,17.90749305555556
