,SNOWTWN1
2018-08-03,70.60677777777778
2018-08-04,71.20223263888889
2018-08-05,73.47513194444444
2018-08-06,84.31503819444445
2018-08-07,79.39877430555556
2018-08-08,46.22425694444445
2018-08-09,63.726680555555554
2018-08-10,72.63428125
2018-08-11,64.278375
2018-08-12,30.3010625
2018-08-13,7.488493055555555
2018-08-14,69.2103125
2018-08-15,65.350375
2018-08-16,16.814239583333336
2018-08-17,55.49076388888889
2018-08-18,64.32638194444445
2018-08-19,34.06281944444444
2018-08-20,3.3824652777777775
2018-08-21,10.91126388888889
2018-08-22,65.15183680555556
2018-08-23,50.43014930555555
2018-08-24,60.41815625
2018-08-25,25.96490972222222
2018-08-26,8.187597222222221
2018-08-27,34.27285069444444
2018-08-28,35.04348263888889
2018-08-29,83.52544097222223
2018-08-30,61.48597569444445
2018-08-31,79.65384722222223
2018-09-01,25.83386111111111
2018-09-02,13.416170138888889
2018-09-03,17.547284722222223
2018-09-04,2.8892152777777778
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,-0.14455555555555558
2018-09-08,26.547447916666666
2018-09-09,37.22736458333333
2018-09-10,17.39855902777778
2018-09-11,66.95444791666667
2018-09-12,35.18057638888889
2018-09-13,23.029958333333337
2018-09-14,80.32754861111111
2018-09-15,72.38565972222223
2018-09-16,6.746958333333333
2018-09-17,62.295291666666664
2018-09-18,55.273218750000005
2018-09-19,41.09565625
2018-09-20,8.10417013888889
2018-09-21,4.78346875
2018-09-22,32.5466875
2018-09-23,44.39462847222222
2018-09-24,58.41423611111111
2018-09-25,25.059364583333334
2018-09-26,34.056534722222224
2018-09-27,17.253333333333334
2018-09-28,20.616604166666665
2018-09-29,25.92429513888889
2018-09-30,44.16008333333334
2018-10-01,37.36958333333333
2018-10-02,57.78737152777777
2018-10-03,37.95560416666667
2018-10-04,72.44969791666666
2018-10-05,36.2568125
2018-10-06,22.18495486111111
2018-10-07,15.732975694444443
2018-10-08,59.09009027777778
2018-10-09,33.376746527777776
2018-10-10,66.94718055555556
2018-10-11,43.982697916666666
2018-10-12,43.07447222222223
2018-10-13,41.21638194444444
2018-10-14,66.95603472222223
2018-10-15,59.15962152777777
2018-10-16,76.7726701388889
2018-10-17,37.71270138888889
2018-10-18,5.412784722222223
2018-10-19,66.94806944444444
2018-10-20,29.699180555555557
2018-10-21,15.69785763888889
2018-10-22,72.20510069444445
2018-10-23,26.986600694444444
2018-10-24,45.43632986111111
2018-10-25,39.6424375
2018-10-26,38.81046875
2018-10-27,20.008135416666665
2018-10-28,11.708059027777779
2018-10-29,7.0631354166666656
2018-10-30,20.11245138888889
2018-10-31,32.53339583333334
2018-11-01,67.25634722222223
2018-11-02,45.12848611111111
2018-11-03,16.557958333333335
2018-11-04,24.195440972222226
2018-11-05,36.33844791666667
2018-11-06,37.16217708333333
2018-11-07,48.052697916666666
2018-11-08,6.047861111111111
2018-11-09,32.36328819444444
2018-11-10,27.332368055555552
2018-11-11,27.84987847222222
2018-11-12,49.10137847222222
2018-11-13,30.554006944444442
2018-11-14,17.66365625
2018-11-15,32.95872222222222
2018-11-16,31.672920138888887
2018-11-17,68.7848298611111
2018-11-18,29.708128472222224
2018-11-19,71.50589930555556
2018-11-20,19.115357638888888
2018-11-21,63.14501388888889
2018-11-22,72.584125
2018-11-23,20.82497222222222
2018-11-24,47.724031249999996
2018-11-25,26.38491666666667
2018-11-26,27.423069444444447
2018-11-27,24.613
2018-11-28,42.87303472222222
2018-11-29,19.460003472222223
2018-11-30,10.051756944444444
2018-12-01,66.58618750000001
2018-12-02,56.66120486111111
2018-12-03,18.067729166666666
2018-12-04,15.840069444444445
2018-12-05,30.452315972222223
2018-12-06,31.179215277777775
2018-12-07,66.53974305555555
2018-12-08,61.76329861111111
2018-12-09,29.254666666666665
2018-12-10,80.1061111111111
2018-12-11,30.961538194444444
2018-12-12,26.036829861111112
2018-12-13,70.10074305555555
2018-12-14,74.01993402777778
2018-12-15,20.296031250000002
2018-12-16,25.257819444444447
2018-12-17,42.350125
2018-12-18,57.07954513888888
2018-12-19,68.26480555555555
2018-12-20,73.34938541666666
2018-12-21,64.17373958333333
2018-12-22,41.69382291666667
2018-12-23,24.20834027777778
2018-12-24,40.456017361111115
2018-12-25,46.57411805555555
2018-12-26,46.55365277777778
2018-12-27,61.38188888888889
2018-12-28,61.354222222222226
2018-12-29,24.887541666666667
2018-12-30,57.70030555555556
2018-12-31,33.01535416666667
